65b4ea4c-c430-11ea-ba01-ac1f6b2cd28a,Тартар из лосося со сливочным кремом и авокадо,16.0
59beef06-c478-11ea-ba01-ac1f6b2cd28a,Оладьи манные с яблоками и изюмом,21.0
45fdbc0e-c423-11ea-ba01-ac1f6b2cd28a,"Помидоры, фаршированые творожно-овощным салатом",9.0
993e72aa-c419-11ea-ba01-ac1f6b2cd28a,Фрутти ди маре,60.0
6fb0ae60-c3f8-11ea-ba01-ac1f6b2cd28a,"Сельдереевый салат с яблоком, морковью и мятой",13.2
f904e79e-c42a-11ea-ba01-ac1f6b2cd28a,Овсяные бисквиты с маскарпоне и виноградом,37.8
4326e960-c47d-11ea-ba01-ac1f6b2cd28a,Гратен из груш,36.0
4ac37e84-c49d-11ea-ba01-ac1f6b2cd28a,Шоколадный пирог с творожно-кокосовыми шариками,90.0
21798a3a-c404-11ea-a7a3-0242ac1c0002,Курица по‑гвинейски,16.0
f1983a3a-c405-11ea-9f7f-0242ac1c0002,Курица с томатным соусом,22.0
37224df8-c419-11ea-ba01-ac1f6b2cd28a,Салат из перца по‑баскски на белых сухарях,30.0
4339b830-c3fe-11ea-ba01-ac1f6b2cd28a,Салат с баклажанами и помидорами,16.0
4fadaaa4-c42b-11ea-ba01-ac1f6b2cd28a,Печеный паштет из артишоков и пармезана,24.0
565ac494-c3f0-11ea-b8df-0242ac1c0002,Курица по‑индийски в томатно-сливочном соусе,56.33
c0067460-c224-11ea-9c18-ac1f6b2cd28a,Сырники с маком,14.0
6bcfbc10-c3f7-11ea-ba01-ac1f6b2cd28a,Горячий шоколад со специями и взбитыми имбирными сливками,40.33
44311982-c484-11ea-ba01-ac1f6b2cd28a,Шоколадные конфеты с курагой и орехами,24.0
fdb96866-c419-11ea-ba01-ac1f6b2cd28a,Ламаджо,116.67
51a63552-c3f3-11ea-ba01-ac1f6b2cd28a,"Хлебный суп (Panade) с грибами, мангольдом и луком",83.2
4bf46bb8-c413-11ea-b344-0242ac1c0002,Вермишелевая запеканка с чесноком и соевым соусом,9.6
1e764160-c40f-11ea-b8df-0242ac1c0002,Печеночные котлеты,66.6
701eedc6-c3f3-11ea-9f7f-0242ac1c0002,Жареная курица со спагетти из цукини,68.0
86931f5a-c3ee-11ea-9f7f-0242ac1c0002,Мильфей из индейки,75.83
acb99c0c-c49a-11ea-ba01-ac1f6b2cd28a,Сливочное кофейное мороженое,39.2
52460ba2-c427-11ea-ba01-ac1f6b2cd28a,Жареные цукини с кумином,13.33
dbaf4150-c3ec-11ea-ba01-ac1f6b2cd28a,Суп-пюре из картофеля,20.0
5a5624ba-c483-11ea-ba01-ac1f6b2cd28a,Малиновый пирог со сливочным сыром,20.0
c64dd72c-c3f6-11ea-b344-0242ac1c0002,Телячьи отбивные с беконом,43.2
dede20d8-c3ee-11ea-b8df-0242ac1c0002,"Тушеный лосось с морковью, пореем, соевым соусом и коричневым рисом",57.0
bf58a2b0-c434-11ea-ba01-ac1f6b2cd28a,Тыквенный гратен с сыром пекорино,16.5
884a6570-c410-11ea-9f7f-0242ac1c0002,Обжаренные картофельные палочки с сыром,17.33
5a911f44-c42d-11ea-ba01-ac1f6b2cd28a,Яичный рулет с грецкими орехами,9.0
a9065072-c3fb-11ea-ba01-ac1f6b2cd28a,Питье из ягод (по рецепту Елены Молоховец),7.8
1fa85d4c-c406-11ea-9f7f-0242ac1c0002,Индейка с грибами в сливочном соусе с булгуром,24.0
6a580918-c420-11ea-ba01-ac1f6b2cd28a,Тарталетки с сыром и чесноком,3.2
f40f6388-c437-11ea-ba01-ac1f6b2cd28a,Икра из сладкого перца на зиму,32.62
dc1598ac-c3ff-11ea-ba01-ac1f6b2cd28a,Салат из свеклы с тыквенными семечками и греческим йогуртом,16.5
89db3e5c-c3e6-11ea-ba01-ac1f6b2cd28a,Салат с брюссельской капустой и гранатом,77.14
aae6995c-c49f-11ea-ba01-ac1f6b2cd28a,Мусс из горького шоколада,40.25
0f02f6ce-c432-11ea-ba01-ac1f6b2cd28a,Оливки с чесноком и орегано,15.0
edffa6ea-c3f3-11ea-b344-0242ac1c0002,Запеченные баклажаны с моцареллой и пармезаном,36.0
de0b9ee2-c407-11ea-b8df-0242ac1c0002,Утиное мегре с ягодным соусом,44.0
472c2f02-c3e7-11ea-ba01-ac1f6b2cd28a,Бутерброд с творожным сыром и печеным перцем,41.43
8ad4049e-c3f8-11ea-ba01-ac1f6b2cd28a,Осенний фруктово-ягодный смузи,7.0
c7d364f6-c3f9-11ea-ba01-ac1f6b2cd28a,Гранатовый «Негрони»,9.0
b76d8a16-c3e9-11ea-ba01-ac1f6b2cd28a,Тост с авокадо и гуакамоле,10.5
d45a2ce2-c475-11ea-ba01-ac1f6b2cd28a,Сладкая баница,16.0
b05b7786-c490-11ea-ba01-ac1f6b2cd28a,Пирог с лесными орехами,23.33
b97875d0-c42c-11ea-ba01-ac1f6b2cd28a,Яичный паштет с корнишонами,22.0
315c01b6-c40a-11ea-b344-0242ac1c0002,«Скирли» жареная овсянка по‑ирландски,21.0
2b211e8e-c488-11ea-ba01-ac1f6b2cd28a,Торт-мусс «Три шоколада»,160.6
c576f272-c467-11ea-ba01-ac1f6b2cd28a,Кулебяка на четыре угла,113.33
442cb690-c410-11ea-ba01-ac1f6b2cd28a,Сельдь под шубой,10.5
52e17274-c227-11ea-9c18-ac1f6b2cd28a,"Фриттата с помидорами, шалотом и тимьяном",46.67
712c22b0-c46b-11ea-ba01-ac1f6b2cd28a,Яблочный тарт татен на сметанном тесте,21.33
fb049796-c467-11ea-ba01-ac1f6b2cd28a,Орешки изумрудные со сгущенкой от Белочки,18.0
856fc7ae-c48e-11ea-ba01-ac1f6b2cd28a,Салат из фруктов и ягод с мятой,20.0
cef681fa-c3f4-11ea-b8df-0242ac1c0002,Рулеты из индейки с сыром и грибами в мультиварке,33.0
702f4d44-c3ec-11ea-ba01-ac1f6b2cd28a,Салат с морепродуктами и овощами,21.0
2773d532-c46b-11ea-ba01-ac1f6b2cd28a,Нежные шоколадные маффины с влажной серединкой,14.0
9d7a5438-c3f1-11ea-a7a3-0242ac1c0002,Курица с кизиловым соусом,22.5
2fd0f03a-c41f-11ea-ba01-ac1f6b2cd28a,Фузилли с луковым соусом,26.0
6b7a99e0-c476-11ea-ba01-ac1f6b2cd28a,Диетические овсяные блинчики,22.5
b5472eea-c411-11ea-ba01-ac1f6b2cd28a,Ветчина с апельсином и дыней,26.67
577d8c18-c46c-11ea-ba01-ac1f6b2cd28a,Австралийский чизкейк,42.67
2ed7c1be-c469-11ea-ba01-ac1f6b2cd28a,Трюфельный майонез со сливками,36.67
1eaa3e92-c3e8-11ea-ba01-ac1f6b2cd28a,Гренки с соусом песто,40.5
241bcaea-c469-11ea-ba01-ac1f6b2cd28a,Апельсиновая панна-котта,16.0
fb9903ec-c41f-11ea-ba01-ac1f6b2cd28a,Паста по‑милански,18.67
0c1174c6-c429-11ea-ba01-ac1f6b2cd28a,Тапас из баклажанов с лисичками и тапенадом,29.33
9739613e-c41b-11ea-ba01-ac1f6b2cd28a,Маринованный лосось с морской капустой и мисо,62.4
9247f784-c3fe-11ea-ba01-ac1f6b2cd28a,Хомшурбо,88.4
bceed358-c3f0-11ea-b8df-0242ac1c0002,Овощной карри,50.4
2872e538-c400-11ea-ba01-ac1f6b2cd28a,Рождественский свекольный салат с сыром фета,37.33
cce48d2c-c3fd-11ea-a7a3-0242ac1c0002,Курица с картофелем в горшочке,21.25
5a8f8a26-c3ec-11ea-ba01-ac1f6b2cd28a,"Острый суп с курицей, кокосовым молоком и корнем галангала",33.33
4bb5de64-c41a-11ea-ba01-ac1f6b2cd28a,Домашняя лапша в бульоне,50.0
5d62b5dc-c484-11ea-ba01-ac1f6b2cd28a,Творожный пирог из насыпного теста,22.75
6b7e2fc6-c3ed-11ea-ba01-ac1f6b2cd28a,Салат «Цезарь» со свининой,31.5
8995ea82-c46d-11ea-ba01-ac1f6b2cd28a,Бисквитный ягодный торт со сливочно-творожным кремом,58.5
996a5382-c227-11ea-9c18-ac1f6b2cd28a,Яблочно-овсяный смузи на завтрак,12.5
2cb56606-c47e-11ea-ba01-ac1f6b2cd28a,Пирог с яблочным вареньем,15.71
d8260458-c43a-11ea-ba01-ac1f6b2cd28a,"Цукини, фаршированные лапшой соба с говядиной под свекольным соусом",24.44
5db3d5fc-c407-11ea-b8df-0242ac1c0002,Аджапсандали с цыпленком табака,48.12
69c2a298-c497-11ea-ba01-ac1f6b2cd28a,Шоколадный торт с миндалем,19.0
9909a96a-c470-11ea-ba01-ac1f6b2cd28a,Ароматный абрикосовый пирог,12.44
4e276cd2-c43b-11ea-ba01-ac1f6b2cd28a,Домашние роллы,12.8
f4e8a4e0-c414-11ea-b8df-0242ac1c0002,Иммигрантская лазанья болоньезе с грибами и 3 сырами,62.9
806aac5e-c3fa-11ea-b344-0242ac1c0002,"Рыжики, жареные со сметаной",23.0
5c9548cc-c466-11ea-ba01-ac1f6b2cd28a,Торт «Птичье молоко крем-брюле»,71.0
c5c54c18-c40a-11ea-b8df-0242ac1c0002,Говядина в горшочке в сметанно-горчичном соусе,21.0
2ef0a7ea-c411-11ea-b8df-0242ac1c0002,Рулет из свинины с пикантной начинкой,30.0
98477b4c-c3fd-11ea-ba01-ac1f6b2cd28a,Коктейль «Гарвард»,6.0
745ee460-c419-11ea-ba01-ac1f6b2cd28a,Спагетти-сквош с вялеными помидорами,57.38
8e5fff9a-c46c-11ea-ba01-ac1f6b2cd28a,Шоколадный торт без яиц,18.0
f6c7a780-c422-11ea-ba01-ac1f6b2cd28a,"Картофель печеный в мундире, с соусом",101.5
f30ee56e-c403-11ea-b8df-0242ac1c0002,Тортеллини с брокколи в сливочном соусе,25.33
4fc92812-c221-11ea-9c18-ac1f6b2cd28a,Рисовая молочная каша,9.17
e144481c-c429-11ea-ba01-ac1f6b2cd28a,Томатный тарт с ароматными травами,55.0
089a9550-c480-11ea-ba01-ac1f6b2cd28a,Медовый мусс,7.33
3a4b2a34-c3ee-11ea-ba01-ac1f6b2cd28a,Мексиканский суп чили с кофе,49.4
2a7fe4d4-c400-11ea-ba01-ac1f6b2cd28a,Игристое вино со сладким лимоном,4.0
2f55376c-c49a-11ea-ba01-ac1f6b2cd28a,Мусс яблочный,15.0
18c7c67e-c3f8-11ea-ba01-ac1f6b2cd28a,Свежий базиликовый лимонад,12.0
fbbdeaba-c3f0-11ea-ba01-ac1f6b2cd28a,Салат из телятины с яйцами и эндивием,18.33
082d2a7a-c466-11ea-ba01-ac1f6b2cd28a,Рулет из курицы,43.88
39384766-c476-11ea-ba01-ac1f6b2cd28a,Хворост с обезжиренным кефиром,18.2
21911076-c47f-11ea-ba01-ac1f6b2cd28a,Фруктово-ореховый пирог,36.17
d0a4b5b0-c496-11ea-ba01-ac1f6b2cd28a,Шербет из фундука,10.83
e7eca7bc-c3f3-11ea-ba01-ac1f6b2cd28a,Щавелевый суп с крапивой «Минестроне а‑ля рус»,29.45
6503e93c-c475-11ea-ba01-ac1f6b2cd28a,Кекс с кленовым сиропом и яблоками,14.14
a386f60e-c49d-11ea-ba01-ac1f6b2cd28a,Ананасовое йогуртовое мороженое с ромом,20.0
4a2cfa76-c41c-11ea-ba01-ac1f6b2cd28a,Лимонная паста с травами и черным перцем горошком,71.5
599f7144-c437-11ea-ba01-ac1f6b2cd28a,Лепешка со шпинатом/Диетическое хачапури,12.0
ed625138-c470-11ea-ba01-ac1f6b2cd28a,Чесночное желе,12.8
f31b3786-c3fb-11ea-ba01-ac1f6b2cd28a,Салат из фенхеля с апельсинами и маслинами,28.0
b53f4954-c4a3-11ea-ba01-ac1f6b2cd28a,Яблочно-клюквенный тарт с меренгой,86.4
9be847c4-c423-11ea-ba01-ac1f6b2cd28a,Паста с цукини и ромом,13.0
5940b978-c3f7-11ea-ba01-ac1f6b2cd28a,"Салат из розовых макарон с ветчиной, лимоном и орехами",17.88
523d2770-c400-11ea-ba01-ac1f6b2cd28a,Бульон с креветками и кокосом,32.5
b9cb9d22-c46e-11ea-ba01-ac1f6b2cd28a,Тирамису (Tiramisu La Ricetta Tradizionale),20.12
7ab7a33a-c42b-11ea-ba01-ac1f6b2cd28a,Крем с пармезаном и морковные чипсы,26.83
4b75fe44-c3f1-11ea-ba01-ac1f6b2cd28a,Салат из курицы с крабовыми палочками,8.0
79b9e2ba-c474-11ea-ba01-ac1f6b2cd28a,Соленая карамель со сливками,12.5
9d4dd830-c3ed-11ea-ba01-ac1f6b2cd28a,Мясной суп-пюре с яблоками и помидорами,37.8
6c0723be-c3fa-11ea-ba01-ac1f6b2cd28a,Дынно-базиликовый смузи,8.67
d1e94db6-c41c-11ea-ba01-ac1f6b2cd28a,Пицца с копченым окороком,27.0
9f8dc688-c3f1-11ea-b344-0242ac1c0002,"Калалимтикко (Рыба, запеченная с картофелем)",18.0
623ccad4-c484-11ea-ba01-ac1f6b2cd28a,Десерт с миндалем и фисташками,42.5
2ef5562e-c21c-11ea-9c18-ac1f6b2cd28a,Паштет из дичи,58.0
bfb40170-c432-11ea-ba01-ac1f6b2cd28a,Паштет из тыквы с беконом,34.2
33d10a68-c414-11ea-ba01-ac1f6b2cd28a,Вегетарианский салат с фенхелем,17.6
69cb2020-c227-11ea-9c18-ac1f6b2cd28a,Гренки с запеченным творогом,12.57
cdf082b4-c490-11ea-ba01-ac1f6b2cd28a,Диетическая шарлотка без пшеничной муки,21.71
b44f4862-c3fb-11ea-b8df-0242ac1c0002,Индийский овощной плов,52.5
a962cfea-c46f-11ea-ba01-ac1f6b2cd28a,Брусничный пирог,57.5
74a3e852-c49c-11ea-ba01-ac1f6b2cd28a,Творожные булочки,6.0
a3162fbc-c486-11ea-ba01-ac1f6b2cd28a,Торт «Медовик» без яиц,35.88
5a2d4f56-c3f0-11ea-b8df-0242ac1c0002,Картофельные драники с колбасой,19.83
2c5dcbba-c430-11ea-ba01-ac1f6b2cd28a,Свекла в масле с эстрагоном,22.8
85084e8e-c3f4-11ea-ba01-ac1f6b2cd28a,Куриный салат с апельсином,16.5
6005f380-c434-11ea-ba01-ac1f6b2cd28a,Тартар из лосося с малосольным огурцом,16.0
4a29d7fa-c481-11ea-ba01-ac1f6b2cd28a,Лимонный пирог со швейцарской меренгой,68.75
ea936330-c3fc-11ea-ba01-ac1f6b2cd28a,Мятный лаймад,15.0
b1b464aa-c470-11ea-ba01-ac1f6b2cd28a,Томатно-имбирный чатни,32.0
90498e40-c424-11ea-ba01-ac1f6b2cd28a,Вяленая утка с розмарином и тимьяном,15.27
9ef3d74e-c482-11ea-ba01-ac1f6b2cd28a,Вареники с творогом (сладкие),22.5
b88d0c00-c222-11ea-9c18-ac1f6b2cd28a,Веганская болтунья с помидорами,18.33
3d622eac-c416-11ea-ba01-ac1f6b2cd28a,Паста с грибами в сливочном соусе,28.0
1e07767c-c482-11ea-ba01-ac1f6b2cd28a,Имбирные бискотти с апельсиновой цедрой,34.0
2db324be-c3f0-11ea-b344-0242ac1c0002,Бифштекс с луком,15.0
4fd2482c-c48b-11ea-ba01-ac1f6b2cd28a,Бисквитный рулет с винными грушами и маковым кремом,78.0
741bc9c2-c410-11ea-ba01-ac1f6b2cd28a,Винегрет с каперсами и запеченной свеклой,46.2
c01b7e22-c48c-11ea-ba01-ac1f6b2cd28a,"Диетический шоколадный брауни без муки, сахара и жира",20.0
43a09c8a-c3ea-11ea-ba01-ac1f6b2cd28a,Холодный суп из щавеля с огурцами и яйцами,22.0
7e9e6e6a-c463-11ea-ba01-ac1f6b2cd28a,Безе с кардамоном,12.0
ecfb38aa-c433-11ea-ba01-ac1f6b2cd28a,Творожные палочки с кунжутом,18.0
aaea42c8-c3f5-11ea-ba01-ac1f6b2cd28a,Ароматный масала-чай,47.25
b419e6c8-c42c-11ea-ba01-ac1f6b2cd28a,Крокеты с соленой треской и картофелем,104.5
ff5ca790-c3fc-11ea-ba01-ac1f6b2cd28a,Коктейль «Високосный год»,45.0
ccde2cea-c3ec-11ea-ba01-ac1f6b2cd28a,Салат с морским коктейлем,15.0
571946b6-c3e7-11ea-ba01-ac1f6b2cd28a,Суп-пюре из авокадо с кабачком,9.6
6ce5de22-c46f-11ea-ba01-ac1f6b2cd28a,Легкий бананово-клубничный пирог,17.25
f6ac5344-c3f6-11ea-ba01-ac1f6b2cd28a,Испанский быстрый суп с мидиями,42.0
d245f540-c40b-11ea-ba01-ac1f6b2cd28a,Салат «Тунец под шубой»,7.5
14057a16-c473-11ea-ba01-ac1f6b2cd28a,Лимонный рулет,24.0
2fb4db8c-c3fe-11ea-ba01-ac1f6b2cd28a,Гаспачо с домашними гренками,63.25
8ee8b7fc-c423-11ea-ba01-ac1f6b2cd28a,"Омлет с цукини, зеленым луком и брынзой",22.0
c8fee35c-c221-11ea-9c18-ac1f6b2cd28a,Домашний йогурт в мультиварке,120.0
40aef24a-c3e7-11ea-ba01-ac1f6b2cd28a,Сэндвич с жареным лососем,18.0
27229374-c48a-11ea-ba01-ac1f6b2cd28a,Шербет из черники с кагором,14.0
f8581f1a-c46f-11ea-ba01-ac1f6b2cd28a,Маринад для баранины с травами и специями по‑мароккански,39.0
bc9ba80c-c49c-11ea-ba01-ac1f6b2cd28a,Пирожное со сливочным сыром и сухофруктами,95.0
67c157ca-c477-11ea-ba01-ac1f6b2cd28a,Банана сплит,8.0
c3ce7aac-c49f-11ea-ba01-ac1f6b2cd28a,Десерт с кексом,8.0
55244cc4-c47e-11ea-ba01-ac1f6b2cd28a,Яблочные сливки,28.0
f27e9b1a-c400-11ea-ba01-ac1f6b2cd28a,Борщ по‑полтавски с гусем,47.5
fa0e0002-c485-11ea-ba01-ac1f6b2cd28a,Луковая фокачча с оливками и красным вином,40.5
7686ad5c-c46b-11ea-ba01-ac1f6b2cd28a,Абрикосовый соус для курицы,12.0
7287b0c2-c40f-11ea-b344-0242ac1c0002,Яйца с ланкаширским сыром и спаржей,14.0
6f821a7c-c3ef-11ea-ba01-ac1f6b2cd28a,Рисовый салат,18.0
f73099d8-c419-11ea-b344-0242ac1c0002,Картофельные шарики с двумя видами сыра,11.0
76b846fe-c3fe-11ea-ba01-ac1f6b2cd28a,Пунш с ромом и мадерой,12.0
bde3ca62-c3f4-11ea-9f7f-0242ac1c0002,Бифштекс с соусом из белого портвейна,131.2
b05e5fc4-c46c-11ea-ba01-ac1f6b2cd28a,Лимонный майонез,4.0
aa3b9bba-c46d-11ea-ba01-ac1f6b2cd28a,Ароматный чатни из манго и перцев чили,34.2
1002c0c2-c496-11ea-ba01-ac1f6b2cd28a,Чернично-лимонный шербет,18.0
8cf19c54-c40d-11ea-ba01-ac1f6b2cd28a,Чатни из айвы,76.0
b83aacae-c46f-11ea-ba01-ac1f6b2cd28a,Маффины с клюквой и мускатным орехом,25.67
8fb3b232-c495-11ea-ba01-ac1f6b2cd28a,Морковные кексы с корицей и имбирем,21.33
ed888c64-c4a1-11ea-ba01-ac1f6b2cd28a,Торт «Кармелита»,11.88
e58816b4-c3f3-11ea-ba01-ac1f6b2cd28a,"Суп со сливочным плавленым сыром, копченой курицей и апельсинами",21.0
430aedf2-c421-11ea-ba01-ac1f6b2cd28a,Сырные крокеты с миндалем и горчичным соусом,83.2
49b7a0ac-c3ed-11ea-ba01-ac1f6b2cd28a,Крем-суп из шампиньонов и белых грибов,11.2
6643a028-c423-11ea-ba01-ac1f6b2cd28a,"Козий сыр, запеченым с помидорами и кедровыми орешками",21.0
f8f9163c-c3f1-11ea-ba01-ac1f6b2cd28a,Постный суп с шампиньонами и рисом,36.0
6aea5ed2-c46e-11ea-ba01-ac1f6b2cd28a,Порционные курники,57.5
be379b06-c42b-11ea-ba01-ac1f6b2cd28a,Перепелиные яйца с солью и специями,24.0
2bdec556-c46a-11ea-ba01-ac1f6b2cd28a,Морковный торт с грецкими орехами и корицей,56.0
c9550118-c3f4-11ea-ba01-ac1f6b2cd28a,"Салат с фарфалле, помидорами и соусом песто",73.33
81bccf88-c3f0-11ea-ba01-ac1f6b2cd28a,Салат «Мильфей» из рыбы и картофеля,49.0
1e5b7e44-c41d-11ea-ba01-ac1f6b2cd28a,Пицца с брынзой,38.5
1ca903ce-c41c-11ea-ba01-ac1f6b2cd28a,Фальшивое картофельное пюре,35.0
61835776-c401-11ea-b344-0242ac1c0002,Телятина тушеная в пиве,30.0
244a7b6c-c3f4-11ea-ba01-ac1f6b2cd28a,Шиповник,16.0
136da93c-c42f-11ea-ba01-ac1f6b2cd28a,Спаржа на гриле в прошутто,11.25
c13bbfdc-c429-11ea-ba01-ac1f6b2cd28a,Марокканский кускус,16.0
8dcb9b14-c496-11ea-ba01-ac1f6b2cd28a,Китайский чизкейк с кокосовым молоком,14.57
e93d964a-c3f7-11ea-ba01-ac1f6b2cd28a,Тутовый дошаб (сироп),9.0
dcdfe390-c432-11ea-ba01-ac1f6b2cd28a,Салат Коул Слоу с чесночным маслом,29.75
30071c8e-c436-11ea-ba01-ac1f6b2cd28a,Манники с пармезаном,19.83
f8146134-c3f3-11ea-ba01-ac1f6b2cd28a,Теплый салат с гребешком и апельсиновой заправкой,30.6
c24c9e78-c401-11ea-b8df-0242ac1c0002,Курица с рисом и овощами,35.0
f166b12e-c47b-11ea-ba01-ac1f6b2cd28a,Пирог с камамбером,66.5
b147dbbc-c409-11ea-b344-0242ac1c0002,Барабулька со спаржевой фасолью,24.5
a074f14c-c226-11ea-9c18-ac1f6b2cd28a,Горячие бутерброды из ржаного хлеба с брокколи и чеддером,12.0
e44d344e-c3ff-11ea-ba01-ac1f6b2cd28a,Уха,49.0
c1bfc40e-c423-11ea-ba01-ac1f6b2cd28a,Картофельный гарнир,57.0
8c7d9d84-c3fb-11ea-ba01-ac1f6b2cd28a,Яичный флип,10.5
c724d8fc-c3ed-11ea-ba01-ac1f6b2cd28a,"Слоеный салат с картофелем, мясом и орехами",52.5
3695585a-c421-11ea-ba01-ac1f6b2cd28a,"Паста с креветками, помидорами и сыром моцарелла в сливочном соусе",51.92
dfd66a44-c426-11ea-ba01-ac1f6b2cd28a,"Тиан из тертого редиса, огурца и маринованных грибов с нерафинированным подсолнечным маслом",24.0
b6034dbc-c3e6-11ea-ba01-ac1f6b2cd28a,Тыквенный суп,43.75
42d18a14-c46f-11ea-ba01-ac1f6b2cd28a,Аргентинский соус чимичурри (chimichurri),19.8
4cf25776-c43d-11ea-ba01-ac1f6b2cd28a,Жюльен с кабачком,7.0
caf6e912-c428-11ea-ba01-ac1f6b2cd28a,Сыроедческие начос с гуакамоле,63.0
2253e4bc-c401-11ea-9f7f-0242ac1c0002,Медово-лимонные куриные ножки,8.0
3c2923ac-c424-11ea-ba01-ac1f6b2cd28a,Пак-чой с зеленым луком и кешью,24.5
81dbf642-c4a9-11ea-ba01-ac1f6b2cd28a,Овсяное печенье без корицы,29.33
587498fc-c479-11ea-ba01-ac1f6b2cd28a,Вафли кукурузные,14.14
336173ce-c487-11ea-ba01-ac1f6b2cd28a,Вафельные трубочки с кремом,56.0
22c07888-c466-11ea-ba01-ac1f6b2cd28a,Черничные капкейки,56.0
224e63f4-c422-11ea-ba01-ac1f6b2cd28a,Тыквенное пюре,2.25
70a34724-c466-11ea-ba01-ac1f6b2cd28a,Шоколадный многослойный торт,52.0
81559c78-c3fa-11ea-ba01-ac1f6b2cd28a,Безалкогольный коктейль «Шмель»,22.5
81d80916-c417-11ea-ba01-ac1f6b2cd28a,"Закуска из курицы с чесноком, майонезом и грецкими орехами «Елочные шары»",18.67
58453830-c471-11ea-ba01-ac1f6b2cd28a,Торт «Красный бархат» с сырным кремом,27.2
c840550c-c228-11ea-9c18-ac1f6b2cd28a,Блинчики на сыворотке без яиц,18.2
86ebbef6-c422-11ea-ba01-ac1f6b2cd28a,Китайские лепешки с зеленым луком,48.0
2667efb6-c416-11ea-b344-0242ac1c0002,Панированные утиные колбаски,24.0
5ad2a284-c405-11ea-ba01-ac1f6b2cd28a,Зеленый салат с миндальным орехом и греческим сыром,33.0
9b929e3e-c42b-11ea-ba01-ac1f6b2cd28a,Сырные шарики с кунжутом и семечками,12.5
c1b91b60-c3f4-11ea-ba01-ac1f6b2cd28a,"Салат с морковью, огурцами и имбирем",18.0
57896066-c40c-11ea-ba01-ac1f6b2cd28a,Брокколи в устричном соусе,28.0
3e6088d0-c3ee-11ea-b344-0242ac1c0002,Курица с белым вином и миндалем,22.0
a248af6c-c46b-11ea-ba01-ac1f6b2cd28a,Ежевичный соус для свиных ребер на гриле,64.0
6d670458-c3ec-11ea-ba01-ac1f6b2cd28a,Весенний салат с кальмарами,16.33
4691d452-c482-11ea-ba01-ac1f6b2cd28a,Бананы в кокосе и сливках,10.0
59c84f4e-c3f4-11ea-ba01-ac1f6b2cd28a,Коктейль «Никербокер а‑ля месье» (Knickerbocker á la Monsieur),15.0
aeb7ca7c-c41a-11ea-ba01-ac1f6b2cd28a,Пхали из молодой капусты,57.75
dc1a099c-c412-11ea-9f7f-0242ac1c0002,Шашлычки из семги,7.5
4527b9e2-c3f1-11ea-ba01-ac1f6b2cd28a,Сырный суп с креветками и болгарским перцем,20.0
abe153a4-c3e8-11ea-ba01-ac1f6b2cd28a,По‑бой сендвич с устрицами,41.8
fd8de224-c403-11ea-ba01-ac1f6b2cd28a,Холодник с кабачком,16.0
6de9231e-c498-11ea-ba01-ac1f6b2cd28a,Торт «Красное Сердце»,21.82
510f0cac-c42c-11ea-ba01-ac1f6b2cd28a,Глазированная морковь с имбирем,18.33
b2ba9f76-c3e5-11ea-ba01-ac1f6b2cd28a,Сырный суп по‑французски с курицей,54.0
d65e7080-c3f2-11ea-ba01-ac1f6b2cd28a,Грибной салат с крабовыми палочками и огурцами,21.0
1e89b942-c415-11ea-ba01-ac1f6b2cd28a,Диталини с соусом из зеленого горошка,51.75
d9a2a514-c3ec-11ea-ba01-ac1f6b2cd28a,Острый суп с рисовой лапшой,31.67
b9f6d57e-c422-11ea-ba01-ac1f6b2cd28a,Шашлык из морепродуктов,47.67
5bd50b3c-c486-11ea-ba01-ac1f6b2cd28a,Апельсиновый кекс на скорую руку,10.11
36a3baec-c3fb-11ea-b8df-0242ac1c0002,Паста лингвини с кальмарами и зеленью в сливочном соусе,21.33
e117b9a2-c427-11ea-ba01-ac1f6b2cd28a,Бутерброды с сельдью по‑скандинавски,12.5
6a0cbabc-c41b-11ea-ba01-ac1f6b2cd28a,Орекьетте с брокколи и колбасками,34.29
30bbca5c-c3f6-11ea-b344-0242ac1c0002,Курица с яблоками под чесночно-ореховым соусом,18.29
3f21daac-c41c-11ea-ba01-ac1f6b2cd28a,Болоньезе с панчеттой,116.67
d5a8c838-c434-11ea-ba01-ac1f6b2cd28a,Маринованный арбуз с гвоздикой,24.0
16beb25c-c402-11ea-ba01-ac1f6b2cd28a,Салат фруктовый,8.0
970e6566-c46f-11ea-ba01-ac1f6b2cd28a,Запеканка из обезжиренного творога с курагой,16.5
82ee3de0-c406-11ea-9f7f-0242ac1c0002,Форель на пару с клюквенным соусом,27.2
14020f4e-c409-11ea-a7a3-0242ac1c0002,Тушеная говядина с солеными огурцами и морковью,20.0
e0cb0af8-c3f5-11ea-ba01-ac1f6b2cd28a,Салат с нектарином и сыром,69.33
97e7d01a-c485-11ea-ba01-ac1f6b2cd28a,Оладьи из риккоты,22.5
d5db4fe2-c3ee-11ea-ba01-ac1f6b2cd28a,Нут с баклажаном,38.5
ace21236-c418-11ea-ba01-ac1f6b2cd28a,Равиоли яблочные,65.0
b2c5d89e-c428-11ea-ba01-ac1f6b2cd28a,Мидии по‑азиатски,25.0
17944fd0-c474-11ea-ba01-ac1f6b2cd28a,Пирог принца Уильяма,16.8
d956e27e-c422-11ea-ba01-ac1f6b2cd28a,Кутабы с нутом и сливочным сыром,58.5
